Municipios;Sexo;Periodo;Total
17010 Argelaguer;Total;2007;423
17010 Argelaguer;Total;2006;418
17010 Argelaguer;Total;2005;408
17010 Argelaguer;Total;2004;385
17010 Argelaguer;Total;2003;406
17010 Argelaguer;Total;2002;404
17010 Argelaguer;Total;2001;401
17010 Argelaguer;Total;2000;379
17010 Argelaguer;Total;1999;368
17010 Argelaguer;Total;1998;365
17010 Argelaguer;Total;1997;""
17010 Argelaguer;Total;1996;361
17010 Argelaguer;Hombres;2025;233
17010 Argelaguer;Hombres;2024;234
17010 Argelaguer;Hombres;2023;214
17010 Argelaguer;Hombres;2022;224
17010 Argelaguer;Hombres;2021;212
17010 Argelaguer;Hombres;2020;207
17010 Argelaguer;Hombres;2019;205
17010 Argelaguer;Hombres;2018;219
17010 Argelaguer;Hombres;2017;219
17010 Argelaguer;Hombres;2016;218
17010 Argelaguer;Hombres;2015;221
17010 Argelaguer;Hombres;2014;229
17010 Argelaguer;Hombres;2013;223
17010 Argelaguer;Hombres;2012;223
17010 Argelaguer;Hombres;2011;226
17010 Argelaguer;Hombres;2010;227
17010 Argelaguer;Hombres;2009;233
17010 Argelaguer;Hombres;2008;224
17010 Argelaguer;Hombres;2007;221
17010 Argelaguer;Hombres;2006;225
17010 Argelaguer;Hombres;2005;218
17010 Argelaguer;Hombres;2004;204
17010 Argelaguer;Hombres;2003;217
17010 Argelaguer;Hombres;2002;213
17010 Argelaguer;Hombres;2001;213
17010 Argelaguer;Hombres;2000;206
17010 Argelaguer;Hombres;1999;200
17010 Argelaguer;Hombres;1998;201
17010 Argelaguer;Hombres;1997;""
17010 Argelaguer;Hombres;1996;190
17010 Argelaguer;Mujeres;2025;235
17010 Argelaguer;Mujeres;2024;218
17010 Argelaguer;Mujeres;2023;214
17010 Argelaguer;Mujeres;2022;215
17010 Argelaguer;Mujeres;2021;205
17010 Argelaguer;Mujeres;2020;189
17010 Argelaguer;Mujeres;2019;192
17010 Argelaguer;Mujeres;2018;204
17010 Argelaguer;Mujeres;2017;204
17010 Argelaguer;Mujeres;2016;197
17010 Argelaguer;Mujeres;2015;191
17010 Argelaguer;Mujeres;2014;196
17010 Argelaguer;Mujeres;2013;202
17010 Argelaguer;Mujeres;2012;202
17010 Argelaguer;Mujeres;2011;198
17010 Argelaguer;Mujeres;2010;198
17010 Argelaguer;Mujeres;2009;212
17010 Argelaguer;Mujeres;2008;206
17010 Argelaguer;Mujeres;2007;202
17010 Argelaguer;Mujeres;2006;193
17010 Argelaguer;Mujeres;2005;190
17010 Argelaguer;Mujeres;2004;181
17010 Argelaguer;Mujeres;2003;189
17010 Argelaguer;Mujeres;2002;191
17010 Argelaguer;Mujeres;2001;188
17010 Argelaguer;Mujeres;2000;173
17010 Argelaguer;Mujeres;1999;168
17010 Argelaguer;Mujeres;1998;164
17010 Argelaguer;Mujeres;1997;""
17010 Argelaguer;Mujeres;1996;171
17011 Armentera, L';Total;2025;1.080
17011 Armentera, L';Total;2024;1.070
17011 Armentera, L';Total;2023;1.061
17011 Armentera, L';Total;2022;1.043
17011 Armentera, L';Total;2021;998
17011 Armentera, L';Total;2020;951
17011 Armentera, L';Total;2019;930
17011 Armentera, L';Total;2018;937
17011 Armentera, L';Total;2017;949
17011 Armentera, L';Total;2016;935
17011 Armentera, L';Total;2015;907
17011 Armentera, L';Total;2014;901
17011 Armentera, L';Total;2013;871
17011 Armentera, L';Total;2012;860
17011 Armentera, L';Total;2011;863
17011 Armentera, L';Total;2010;865
17011 Armentera, L';Total;2009;855
17011 Armentera, L';Total;2008;827
17011 Armentera, L';Total;2007;783
17011 Armentera, L';Total;2006;770
17011 Armentera, L';Total;2005;765
17011 Armentera, L';Total;2004;738
17011 Armentera, L';Total;2003;747
17011 Armentera, L';Total;2002;755
17011 Armentera, L';Total;2001;755
17011 Armentera, L';Total;2000;756
17011 Armentera, L';Total;1999;742
17011 Armentera, L';Total;1998;749
17011 Armentera, L';Total;1997;""
17011 Armentera, L';Total;1996;749
17011 Armentera, L';Hombres;2025;550
17011 Armentera, L';Hombres;2024;540
17011 Armentera, L';Hombres;2023;539
17011 Armentera, L';Hombres;2022;532
17011 Armentera, L';Hombres;2021;503
17011 Armentera, L';Hombres;2020;478
17011 Armentera, L';Hombres;2019;461
17011 Armentera, L';Hombres;2018;468
17011 Armentera, L';Hombres;2017;480
17011 Armentera, L';Hombres;2016;471
17011 Armentera, L';Hombres;2015;451
17011 Armentera, L';Hombres;2014;450
17011 Armentera, L';Hombres;2013;436
17011 Armentera, L';Hombres;2012;426
17011 Armentera, L';Hombres;2011;417
17011 Armentera, L';Hombres;2010;420
17011 Armentera, L';Hombres;2009;411
17011 Armentera, L';Hombres;2008;402
17011 Armentera, L';Hombres;2007;384
17011 Armentera, L';Hombres;2006;382
17011 Armentera, L';Hombres;2005;379
17011 Armentera, L';Hombres;2004;364
17011 Armentera, L';Hombres;2003;373
17011 Armentera, L';Hombres;2002;373
17011 Armentera, L';Hombres;2001;377
17011 Armentera, L';Hombres;2000;375
17011 Armentera, L';Hombres;1999;372
17011 Armentera, L';Hombres;1998;374
17011 Armentera, L';Hombres;1997;""
17011 Armentera, L';Hombres;1996;367
17011 Armentera, L';Mujeres;2025;530
17011 Armentera, L';Mujeres;2024;530
17011 Armentera, L';Mujeres;2023;522
17011 Armentera, L';Mujeres;2022;511
17011 Armentera, L';Mujeres;2021;495
17011 Armentera, L';Mujeres;2020;473
17011 Armentera, L';Mujeres;2019;469
17011 Armentera, L';Mujeres;2018;469
17011 Armentera, L';Mujeres;2017;469
17011 Armentera, L';Mujeres;2016;464
17011 Armentera, L';Mujeres;2015;456
17011 Armentera, L';Mujeres;2014;451
17011 Armentera, L';Mujeres;2013;435
17011 Armentera, L';Mujeres;2012;434
17011 Armentera, L';Mujeres;2011;446
17011 Armentera, L';Mujeres;2010;445
17011 Armentera, L';Mujeres;2009;444
17011 Armentera, L';Mujeres;2008;425
17011 Armentera, L';Mujeres;2007;399
17011 Armentera, L';Mujeres;2006;388
17011 Armentera, L';Mujeres;2005;386
17011 Armentera, L';Mujeres;2004;374
17011 Armentera, L';Mujeres;2003;374
17011 Armentera, L';Mujeres;2002;382
17011 Armentera, L';Mujeres;2001;378
17011 Armentera, L';Mujeres;2000;381
17011 Armentera, L';Mujeres;1999;370
17011 Armentera, L';Mujeres;1998;375
17011 Armentera, L';Mujeres;1997;""
17011 Armentera, L';Mujeres;1996;382
17012 Avinyonet de Puigventós;Total;2025;1.671
17012 Avinyonet de Puigventós;Total;2024;1.684
17012 Avinyonet de Puigventós;Total;2023;1.681
17012 Avinyonet de Puigventós;Total;2022;1.676
17012 Avinyonet de Puigventós;Total;2021;1.657
17012 Avinyonet de Puigventós;Total;2020;1.641
17012 Avinyonet de Puigventós;Total;2019;1.610
17012 Avinyonet de Puigventós;Total;2018;1.604
17012 Avinyonet de Puigventós;Total;2017;1.565
17012 Avinyonet de Puigventós;Total;2016;1.587
17012 Avinyonet de Puigventós;Total;2015;1.565
17012 Avinyonet de Puigventós;Total;2014;1.581
17012 Avinyonet de Puigventós;Total;2013;1.566
17012 Avinyonet de Puigventós;Total;2012;1.523
17012 Avinyonet de Puigventós;Total;2011;1.509
17012 Avinyonet de Puigventós;Total;2010;1.517
17012 Avinyonet de Puigventós;Total;2009;1.449
17012 Avinyonet de Puigventós;Total;2008;1.417
17012 Avinyonet de Puigventós;Total;2007;1.361
17012 Avinyonet de Puigventós;Total;2006;1.241
17012 Avinyonet de Puigventós;Total;2005;1.101
17012 Avinyonet de Puigventós;Total;2004;983
17012 Avinyonet de Puigventós;Total;2003;955
17012 Avinyonet de Puigventós;Total;2002;805
17012 Avinyonet de Puigventós;Total;2001;725
17012 Avinyonet de Puigventós;Total;2000;618
17012 Avinyonet de Puigventós;Total;1999;507
17012 Avinyonet de Puigventós;Total;1998;537
17012 Avinyonet de Puigventós;Total;1997;""
17012 Avinyonet de Puigventós;Total;1996;473
17012 Avinyonet de Puigventós;Hombres;2025;829
17012 Avinyonet de Puigventós;Hombres;2024;841
17012 Avinyonet de Puigventós;Hombres;2023;843
17012 Avinyonet de Puigventós;Hombres;2022;831
17012 Avinyonet de Puigventós;Hombres;2021;825
17012 Avinyonet de Puigventós;Hombres;2020;818
17012 Avinyonet de Puigventós;Hombres;2019;796
17012 Avinyonet de Puigventós;Hombres;2018;803
17012 Avinyonet de Puigventós;Hombres;2017;781
17012 Avinyonet de Puigventós;Hombres;2016;803
17012 Avinyonet de Puigventós;Hombres;2015;795
17012 Avinyonet de Puigventós;Hombres;2014;797
17012 Avinyonet de Puigventós;Hombres;2013;800
17012 Avinyonet de Puigventós;Hombres;2012;764
17012 Avinyonet de Puigventós;Hombres;2011;768
17012 Avinyonet de Puigventós;Hombres;2010;768
17012 Avinyonet de Puigventós;Hombres;2009;745
17012 Avinyonet de Puigventós;Hombres;2008;752
17012 Avinyonet de Puigventós;Hombres;2007;712
17012 Avinyonet de Puigventós;Hombres;2006;646
17012 Avinyonet de Puigventós;Hombres;2005;557
17012 Avinyonet de Puigventós;Hombres;2004;495
17012 Avinyonet de Puigventós;Hombres;2003;481
17012 Avinyonet de Puigventós;Hombres;2002;417
17012 Avinyonet de Puigventós;Hombres;2001;367
17012 Avinyonet de Puigventós;Hombres;2000;315
17012 Avinyonet de Puigventós;Hombres;1999;253
17012 Avinyonet de Puigventós;Hombres;1998;271
17012 Avinyonet de Puigventós;Hombres;1997;""
17012 Avinyonet de Puigventós;Hombres;1996;238
17012 Avinyonet de Puigventós;Mujeres;2025;842
17012 Avinyonet de Puigventós;Mujeres;2024;843
17012 Avinyonet de Puigventós;Mujeres;2023;838
17012 Avinyonet de Puigventós;Mujeres;2022;845
17012 Avinyonet de Puigventós;Mujeres;2021;832
17012 Avinyonet de Puigventós;Mujeres;2020;823
17012 Avinyonet de Puigventós;Mujeres;2019;814
17012 Avinyonet de Puigventós;Mujeres;2018;801
17012 Avinyonet de Puigventós;Mujeres;2017;784
17012 Avinyonet de Puigventós;Mujeres;2016;784
17012 Avinyonet de Puigventós;Mujeres;2015;770
17012 Avinyonet de Puigventós;Mujeres;2014;784
17012 Avinyonet de Puigventós;Mujeres;2013;766
17012 Avinyonet de Puigventós;Mujeres;2012;759
17012 Avinyonet de Puigventós;Mujeres;2011;741
17012 Avinyonet de Puigventós;Mujeres;2010;749
17012 Avinyonet de Puigventós;Mujeres;2009;704
17012 Avinyonet de Puigventós;Mujeres;2008;665
17012 Avinyonet de Puigventós;Mujeres;2007;649
17012 Avinyonet de Puigventós;Mujeres;2006;595
17012 Avinyonet de Puigventós;Mujeres;2005;544
17012 Avinyonet de Puigventós;Mujeres;2004;488
17012 Avinyonet de Puigventós;Mujeres;2003;474
17012 Avinyonet de Puigventós;Mujeres;2002;388
17012 Avinyonet de Puigventós;Mujeres;2001;358
17012 Avinyonet de Puigventós;Mujeres;2000;303
17012 Avinyonet de Puigventós;Mujeres;1999;254
17012 Avinyonet de Puigventós;Mujeres;1998;266
17012 Avinyonet de Puigventós;Mujeres;1997;""
17012 Avinyonet de Puigventós;Mujeres;1996;235
17015 Banyoles;Total;2025;20.865
17015 Banyoles;Total;2024;20.599
17015 Banyoles;Total;2023;20.506
17015 Banyoles;Total;2022;20.187
17015 Banyoles;Total;2021;20.168
17015 Banyoles;Total;2020;20.053
17015 Banyoles;Total;2019;19.826
17015 Banyoles;Total;2018;19.615
17015 Banyoles;Total;2017;19.397
17015 Banyoles;Total;2016;19.239
17015 Banyoles;Total;2015;19.299
17015 Banyoles;Total;2014;19.343
17015 Banyoles;Total;2013;19.119
17015 Banyoles;Total;2012;19.341
17015 Banyoles;Total;2011;19.159
17015 Banyoles;Total;2010;18.780
17015 Banyoles;Total;2009;18.327
17015 Banyoles;Total;2008;17.917
17015 Banyoles;Total;2007;17.451
17015 Banyoles;Total;2006;17.309
17015 Banyoles;Total;2005;16.938
17015 Banyoles;Total;2004;16.423
17015 Banyoles;Total;2003;16.244
17015 Banyoles;Total;2002;15.796
17015 Banyoles;Total;2001;15.436
17015 Banyoles;Total;2000;15.084
17015 Banyoles;Total;1999;14.985
17015 Banyoles;Total;1998;14.748
17015 Banyoles;Total;1997;""
17015 Banyoles;Total;1996;14.395
17015 Banyoles;Hombres;2025;10.325
17015 Banyoles;Hombres;2024;10.188
17015 Banyoles;Hombres;2023;10.175
17015 Banyoles;Hombres;2022;10.012
17015 Banyoles;Hombres;2021;10.040
17015 Banyoles;Hombres;2020;9.986
17015 Banyoles;Hombres;2019;9.873
17015 Banyoles;Hombres;2018;9.741
17015 Banyoles;Hombres;2017;9.644
17015 Banyoles;Hombres;2016;9.608
17015 Banyoles;Hombres;2015;9.652
17015 Banyoles;Hombres;2014;9.709
17015 Banyoles;Hombres;2013;9.582
17015 Banyoles;Hombres;2012;9.697
17015 Banyoles;Hombres;2011;9.618
17015 Banyoles;Hombres;2010;9.410
17015 Banyoles;Hombres;2009;9.187
17015 Banyoles;Hombres;2008;8.975
17015 Banyoles;Hombres;2007;8.687
17015 Banyoles;Hombres;2006;8.705
17015 Banyoles;Hombres;2005;8.499
17015 Banyoles;Hombres;2004;8.175
17015 Banyoles;Hombres;2003;8.077
17015 Banyoles;Hombres;2002;7.824
17015 Banyoles;Hombres;2001;7.583
17015 Banyoles;Hombres;2000;7.410
17015 Banyoles;Hombres;1999;7.358
17015 Banyoles;Hombres;1998;7.218
17015 Banyoles;Hombres;1997;""
17015 Banyoles;Hombres;1996;6.989
17015 Banyoles;Mujeres;2025;10.540
17015 Banyoles;Mujeres;2024;10.411
17015 Banyoles;Mujeres;2023;10.331
17015 Banyoles;Mujeres;2022;10.175
17015 Banyoles;Mujeres;2021;10.128
17015 Banyoles;Mujeres;2020;10.067
17015 Banyoles;Mujeres;2019;9.953
17015 Banyoles;Mujeres;2018;9.874
17015 Banyoles;Mujeres;2017;9.753
17015 Banyoles;Mujeres;2016;9.631
17015 Banyoles;Mujeres;2015;9.647
17015 Banyoles;Mujeres;2014;9.634
17015 Banyoles;Mujeres;2013;9.537
17015 Banyoles;Mujeres;2012;9.644
17015 Banyoles;Mujeres;2011;9.541
17015 Banyoles;Mujeres;2010;9.370
17015 Banyoles;Mujeres;2009;9.140
17015 Banyoles;Mujeres;2008;8.942
17015 Banyoles;Mujeres;2007;8.764
17015 Banyoles;Mujeres;2006;8.604
17015 Banyoles;Mujeres;2005;8.439
17015 Banyoles;Mujeres;2004;8.248
17015 Banyoles;Mujeres;2003;8.167
17015 Banyoles;Mujeres;2002;7.972
17015 Banyoles;Mujeres;2001;7.853
17015 Banyoles;Mujeres;2000;7.674
17015 Banyoles;Mujeres;1999;7.627
17015 Banyoles;Mujeres;1998;7.530
17015 Banyoles;Mujeres;1997;""
17015 Banyoles;Mujeres;1996;7.406
17013 Begur;Total;2025;4.291
17013 Begur;Total;2024;4.245
17013 Begur;Total;2023;4.216
17013 Begur;Total;2022;4.177
17013 Begur;Total;2021;4.039
17013 Begur;Total;2020;3.891
17013 Begur;Total;2019;3.925
17013 Begur;Total;2018;3.934
17013 Begur;Total;2017;3.933
17013 Begur;Total;2016;3.957
17013 Begur;Total;2015;3.985
17013 Begur;Total;2014;3.994
17013 Begur;Total;2013;4.148
17013 Begur;Total;2012;4.221
17013 Begur;Total;2011;4.219
17013 Begur;Total;2010;4.209
17013 Begur;Total;2009;4.258
17013 Begur;Total;2008;4.304
17013 Begur;Total;2007;4.086
17013 Begur;Total;2006;4.076
17013 Begur;Total;2005;3.986
17013 Begur;Total;2004;3.861
17013 Begur;Total;2003;3.748
17013 Begur;Total;2002;3.626
17013 Begur;Total;2001;3.545
17013 Begur;Total;2000;3.411
17013 Begur;Total;1999;3.288
17013 Begur;Total;1998;3.179
17013 Begur;Total;1997;""
17013 Begur;Total;1996;3.039
17013 Begur;Hombres;2025;2.135
17013 Begur;Hombres;2024;2.123
17013 Begur;Hombres;2023;2.098
17013 Begur;Hombres;2022;2.086
17013 Begur;Hombres;2021;2.020
17013 Begur;Hombres;2020;1.955
17013 Begur;Hombres;2019;1.964
17013 Begur;Hombres;2018;1.972
17013 Begur;Hombres;2017;1.974
17013 Begur;Hombres;2016;2.000
17013 Begur;Hombres;2015;2.019
17013 Begur;Hombres;2014;2.027
17013 Begur;Hombres;2013;2.093
17013 Begur;Hombres;2012;2.156
17013 Begur;Hombres;2011;2.143
17013 Begur;Hombres;2010;2.143
17013 Begur;Hombres;2009;2.192
17013 Begur;Hombres;2008;2.226
17013 Begur;Hombres;2007;2.093
17013 Begur;Hombres;2006;2.112
17013 Begur;Hombres;2005;2.051
17013 Begur;Hombres;2004;1.986
17013 Begur;Hombres;2003;1.913
17013 Begur;Hombres;2002;1.840
17013 Begur;Hombres;2001;1.793
17013 Begur;Hombres;2000;1.729
17013 Begur;Hombres;1999;1.650
17013 Begur;Hombres;1998;1.601
17013 Begur;Hombres;1997;""
17013 Begur;Hombres;1996;1.542
17013 Begur;Mujeres;2025;2.156
17013 Begur;Mujeres;2024;2.122
17013 Begur;Mujeres;2023;2.118
17013 Begur;Mujeres;2022;2.091
17013 Begur;Mujeres;2021;2.019
17013 Begur;Mujeres;2020;1.936
17013 Begur;Mujeres;2019;1.961
17013 Begur;Mujeres;2018;1.962
17013 Begur;Mujeres;2017;1.959
17013 Begur;Mujeres;2016;1.957
17013 Begur;Mujeres;2015;1.966
17013 Begur;Mujeres;2014;1.967
17013 Begur;Mujeres;2013;2.055
17013 Begur;Mujeres;2012;2.065
17013 Begur;Mujeres;2011;2.076
17013 Begur;Mujeres;2010;2.066
17013 Begur;Mujeres;2009;2.066
17013 Begur;Mujeres;2008;2.078
17013 Begur;Mujeres;2007;1.993
17013 Begur;Mujeres;2006;1.964
17013 Begur;Mujeres;2005;1.935
17013 Begur;Mujeres;2004;1.875
17013 Begur;Mujeres;2003;1.835
17013 Begur;Mujeres;2002;1.786
17013 Begur;Mujeres;2001;1.752
17013 Begur;Mujeres;2000;1.682
17013 Begur;Mujeres;1999;1.638
17013 Begur;Mujeres;1998;1.578
17013 Begur;Mujeres;1997;""
17013 Begur;Mujeres;1996;1.497
17018 Bellcaire d'Empordà;Total;2025;723
17018 Bellcaire d'Empordà;Total;2024;737
17018 Bellcaire d'Empordà;Total;2023;730
17018 Bellcaire d'Empordà;Total;2022;713
17018 Bellcaire d'Empordà;Total;2021;699
17018 Bellcaire d'Empordà;Total;2020;678
17018 Bellcaire d'Empordà;Total;2019;693
17018 Bellcaire d'Empordà;Total;2018;671
17018 Bellcaire d'Empordà;Total;2017;668
17018 Bellcaire d'Empordà;Total;2016;647
17018 Bellcaire d'Empordà;Total;2015;652
17018 Bellcaire d'Empordà;Total;2014;650
17018 Bellcaire d'Empordà;Total;2013;664
17018 Bellcaire d'Empordà;Total;2012;661
17018 Bellcaire d'Empordà;Total;2011;664
17018 Bellcaire d'Empordà;Total;2010;673
17018 Bellcaire d'Empordà;Total;2009;664
17018 Bellcaire d'Empordà;Total;2008;651
17018 Bellcaire d'Empordà;Total;2007;651
17018 Bellcaire d'Empordà;Total;2006;672
17018 Bellcaire d'Empordà;Total;2005;668
17018 Bellcaire d'Empordà;Total;2004;645
17018 Bellcaire d'Empordà;Total;2003;619
17018 Bellcaire d'Empordà;Total;2002;595
17018 Bellcaire d'Empordà;Total;2001;559
17018 Bellcaire d'Empordà;Total;2000;535
17018 Bellcaire d'Empordà;Total;1999;516
17018 Bellcaire d'Empordà;Total;1998;502
17018 Bellcaire d'Empordà;Total;1997;""
17018 Bellcaire d'Empordà;Total;1996;487
17018 Bellcaire d'Empordà;Hombres;2025;364
17018 Bellcaire d'Empordà;Hombres;2024;361
17018 Bellcaire d'Empordà;Hombres;2023;355
17018 Bellcaire d'Empordà;Hombres;2022;344
17018 Bellcaire d'Empordà;Hombres;2021;330
17018 Bellcaire d'Empordà;Hombres;2020;325
17018 Bellcaire d'Empordà;Hombres;2019;336
17018 Bellcaire d'Empordà;Hombres;2018;328
17018 Bellcaire d'Empordà;Hombres;2017;328
17018 Bellcaire d'Empordà;Hombres;2016;317
17018 Bellcaire d'Empordà;Hombres;2015;316
17018 Bellcaire d'Empordà;Hombres;2014;309
17018 Bellcaire d'Empordà;Hombres;2013;322
17018 Bellcaire d'Empordà;Hombres;2012;328
17018 Bellcaire d'Empordà;Hombres;2011;333
17018 Bellcaire d'Empordà;Hombres;2010;333
17018 Bellcaire d'Empordà;Hombres;2009;322
17018 Bellcaire d'Empordà;Hombres;2008;317
17018 Bellcaire d'Empordà;Hombres;2007;308
17018 Bellcaire d'Empordà;Hombres;2006;338
17018 Bellcaire d'Empordà;Hombres;2005;346
17018 Bellcaire d'Empordà;Hombres;2004;338
17018 Bellcaire d'Empordà;Hombres;2003;331
17018 Bellcaire d'Empordà;Hombres;2002;314
17018 Bellcaire d'Empordà;Hombres;2001;285
17018 Bellcaire d'Empordà;Hombres;2000;274
17018 Bellcaire d'Empordà;Hombres;1999;265
17018 Bellcaire d'Empordà;Hombres;1998;251
17018 Bellcaire d'Empordà;Hombres;1997;""
17018 Bellcaire d'Empordà;Hombres;1996;243
17018 Bellcaire d'Empordà;Mujeres;2025;359
17018 Bellcaire d'Empordà;Mujeres;2024;376
17018 Bellcaire d'Empordà;Mujeres;2023;375
17018 Bellcaire d'Empordà;Mujeres;2022;369
17018 Bellcaire d'Empordà;Mujeres;2021;369
17018 Bellcaire d'Empordà;Mujeres;2020;353
17018 Bellcaire d'Empordà;Mujeres;2019;357
17018 Bellcaire d'Empordà;Mujeres;2018;343
17018 Bellcaire d'Empordà;Mujeres;2017;340
17018 Bellcaire d'Empordà;Mujeres;2016;330
17018 Bellcaire d'Empordà;Mujeres;2015;336
17018 Bellcaire d'Empordà;Mujeres;2014;341
17018 Bellcaire d'Empordà;Mujeres;2013;342
17018 Bellcaire d'Empordà;Mujeres;2012;333
17018 Bellcaire d'Empordà;Mujeres;2011;331
17018 Bellcaire d'Empordà;Mujeres;2010;340
17018 Bellcaire d'Empordà;Mujeres;2009;342
17018 Bellcaire d'Empordà;Mujeres;2008;334
17018 Bellcaire d'Empordà;Mujeres;2007;343
17018 Bellcaire d'Empordà;Mujeres;2006;334
17018 Bellcaire d'Empordà;Mujeres;2005;322
17018 Bellcaire d'Empordà;Mujeres;2004;307
17018 Bellcaire d'Empordà;Mujeres;2003;288
17018 Bellcaire d'Empordà;Mujeres;2002;281
17018 Bellcaire d'Empordà;Mujeres;2001;274
17018 Bellcaire d'Empordà;Mujeres;2000;261
17018 Bellcaire d'Empordà;Mujeres;1999;251
17018 Bellcaire d'Empordà;Mujeres;1998;251
17018 Bellcaire d'Empordà;Mujeres;1997;""
17018 Bellcaire d'Empordà;Mujeres;1996;244
17019 Besalú;Total;2025;2.592
17019 Besalú;Total;2024;2.583
17019 Besalú;Total;2023;2.518
17019 Besalú;Total;2022;2.480
17019 Besalú;Total;2021;2.502
17019 Besalú;Total;2020;2.487
17019 Besalú;Total;2019;2.492
17019 Besalú;Total;2018;2.467
17019 Besalú;Total;2017;2.443
17019 Besalú;Total;2016;2.438
17019 Besalú;Total;2015;2.437
17019 Besalú;Total;2014;2.400
17019 Besalú;Total;2013;2.406
17019 Besalú;Total;2012;2.427
17019 Besalú;Total;2011;2.372
17019 Besalú;Total;2010;2.360
17019 Besalú;Total;2009;2.361
17019 Besalú;Total;2008;2.290
17019 Besalú;Total;2007;2.265
17019 Besalú;Total;2006;2.257
17019 Besalú;Total;2005;2.211
17019 Besalú;Total;2004;2.165
17019 Besalú;Total;2003;2.112
17019 Besalú;Total;2002;2.073
17019 Besalú;Total;2001;1.988
17019 Besalú;Total;2000;1.996
17019 Besalú;Total;1999;1.983
17019 Besalú;Total;1998;1.991
17019 Besalú;Total;1997;""
17019 Besalú;Total;1996;2.031
17019 Besalú;Hombres;2025;1.255
17019 Besalú;Hombres;2024;1.234
17019 Besalú;Hombres;2023;1.186
17019 Besalú;Hombres;2022;1.182
17019 Besalú;Hombres;2021;1.175
17019 Besalú;Hombres;2020;1.181
17019 Besalú;Hombres;2019;1.170
17019 Besalú;Hombres;2018;1.161
17019 Besalú;Hombres;2017;1.153
17019 Besalú;Hombres;2016;1.146
17019 Besalú;Hombres;2015;1.154
