Municipios;Sexo;Periodo;Total
43170 Vila-rodona;Mujeres;2022;628
43170 Vila-rodona;Mujeres;2021;611
43171 Vila-seca;Total;2025;23.917
43171 Vila-seca;Total;2024;23.826
43171 Vila-seca;Total;2023;23.176
43171 Vila-seca;Total;2022;22.681
43171 Vila-seca;Total;2021;22.522
43171 Vila-seca;Hombres;2025;11.983
43171 Vila-seca;Hombres;2024;11.969
43171 Vila-seca;Hombres;2023;11.642
43171 Vila-seca;Hombres;2022;11.410
43171 Vila-seca;Hombres;2021;11.309
43171 Vila-seca;Mujeres;2025;11.934
43171 Vila-seca;Mujeres;2024;11.857
43171 Vila-seca;Mujeres;2023;11.534
43171 Vila-seca;Mujeres;2022;11.271
43171 Vila-seca;Mujeres;2021;11.213
43172 Vilaverd;Total;2025;493
43172 Vilaverd;Total;2024;468
43172 Vilaverd;Total;2023;477
43172 Vilaverd;Total;2022;453
43172 Vilaverd;Total;2021;445
43172 Vilaverd;Hombres;2025;265
43172 Vilaverd;Hombres;2024;249
43172 Vilaverd;Hombres;2023;253
43172 Vilaverd;Hombres;2022;247
43172 Vilaverd;Hombres;2021;243
43172 Vilaverd;Mujeres;2025;228
43172 Vilaverd;Mujeres;2024;219
43172 Vilaverd;Mujeres;2023;224
43172 Vilaverd;Mujeres;2022;206
43172 Vilaverd;Mujeres;2021;202
43173 Vilella Alta, La;Total;2025;127
43173 Vilella Alta, La;Total;2024;128
43173 Vilella Alta, La;Total;2023;128
43173 Vilella Alta, La;Total;2022;136
43173 Vilella Alta, La;Total;2021;131
43173 Vilella Alta, La;Hombres;2025;69
43173 Vilella Alta, La;Hombres;2024;69
43173 Vilella Alta, La;Hombres;2023;71
43173 Vilella Alta, La;Hombres;2022;72
43173 Vilella Alta, La;Hombres;2021;69
43173 Vilella Alta, La;Mujeres;2025;58
43173 Vilella Alta, La;Mujeres;2024;59
43173 Vilella Alta, La;Mujeres;2023;57
43173 Vilella Alta, La;Mujeres;2022;64
43173 Vilella Alta, La;Mujeres;2021;62
43174 Vilella Baixa, La;Total;2025;201
43174 Vilella Baixa, La;Total;2024;207
43174 Vilella Baixa, La;Total;2023;197
43174 Vilella Baixa, La;Total;2022;202
43174 Vilella Baixa, La;Total;2021;208
43174 Vilella Baixa, La;Hombres;2025;113
43174 Vilella Baixa, La;Hombres;2024;115
43174 Vilella Baixa, La;Hombres;2023;108
43174 Vilella Baixa, La;Hombres;2022;112
43174 Vilella Baixa, La;Hombres;2021;113
43174 Vilella Baixa, La;Mujeres;2025;88
43174 Vilella Baixa, La;Mujeres;2024;92
43174 Vilella Baixa, La;Mujeres;2023;89
43174 Vilella Baixa, La;Mujeres;2022;90
43174 Vilella Baixa, La;Mujeres;2021;95
43176 Vimbodí i Poblet;Total;2025;887
43176 Vimbodí i Poblet;Total;2024;893
43176 Vimbodí i Poblet;Total;2023;900
43176 Vimbodí i Poblet;Total;2022;884
43176 Vimbodí i Poblet;Total;2021;880
43176 Vimbodí i Poblet;Hombres;2025;480
43176 Vimbodí i Poblet;Hombres;2024;483
43176 Vimbodí i Poblet;Hombres;2023;480
43176 Vimbodí i Poblet;Hombres;2022;479
43176 Vimbodí i Poblet;Hombres;2021;474
43176 Vimbodí i Poblet;Mujeres;2025;407
43176 Vimbodí i Poblet;Mujeres;2024;410
43176 Vimbodí i Poblet;Mujeres;2023;420
43176 Vimbodí i Poblet;Mujeres;2022;405
43176 Vimbodí i Poblet;Mujeres;2021;406
43177 Vinebre;Total;2025;427
43177 Vinebre;Total;2024;424
43177 Vinebre;Total;2023;415
43177 Vinebre;Total;2022;407
43177 Vinebre;Total;2021;427
43177 Vinebre;Hombres;2025;226
43177 Vinebre;Hombres;2024;224
43177 Vinebre;Hombres;2023;219
43177 Vinebre;Hombres;2022;214
43177 Vinebre;Hombres;2021;212
43177 Vinebre;Mujeres;2025;201
43177 Vinebre;Mujeres;2024;200
43177 Vinebre;Mujeres;2023;196
43177 Vinebre;Mujeres;2022;193
43177 Vinebre;Mujeres;2021;215
43178 Vinyols i els Arcs;Total;2025;2.450
43178 Vinyols i els Arcs;Total;2024;2.400
43178 Vinyols i els Arcs;Total;2023;2.323
43178 Vinyols i els Arcs;Total;2022;2.258
43178 Vinyols i els Arcs;Total;2021;2.193
43178 Vinyols i els Arcs;Hombres;2025;1.251
43178 Vinyols i els Arcs;Hombres;2024;1.232
43178 Vinyols i els Arcs;Hombres;2023;1.206
43178 Vinyols i els Arcs;Hombres;2022;1.176
43178 Vinyols i els Arcs;Hombres;2021;1.154
43178 Vinyols i els Arcs;Mujeres;2025;1.199
43178 Vinyols i els Arcs;Mujeres;2024;1.168
43178 Vinyols i els Arcs;Mujeres;2023;1.117
43178 Vinyols i els Arcs;Mujeres;2022;1.082
43178 Vinyols i els Arcs;Mujeres;2021;1.039
43052 Xerta;Total;2025;1.180
43052 Xerta;Total;2024;1.156
43052 Xerta;Total;2023;1.164
43052 Xerta;Total;2022;1.150
43052 Xerta;Total;2021;1.159
43052 Xerta;Hombres;2025;581
43052 Xerta;Hombres;2024;571
43052 Xerta;Hombres;2023;574
43052 Xerta;Hombres;2022;570
43052 Xerta;Hombres;2021;573
43052 Xerta;Mujeres;2025;599
43052 Xerta;Mujeres;2024;585
43052 Xerta;Mujeres;2023;590
43052 Xerta;Mujeres;2022;580
43052 Xerta;Mujeres;2021;586
